benchmark,task,model,learning_rate,batch_size,rc_aug,num_replicates,num_valid_replicates,num_nan_replicates,accuracy_mean,accuracy_std,mcc_mean,mcc_std,is_best
N/A,enhancers,HyenaDNA,0.0006,128,True,3,3,0,0.7348888913790385,0.008758050361901215,0.4938264985879262,0.01088146384575841,False
N/A,enhancers,HyenaDNA,0.0006,256,False,3,3,0,0.746666689713796,0.005456903197487929,0.4985888600349426,0.013226474620283346,False
N/A,enhancers,HyenaDNA,0.0006,256,True,3,3,0,0.7312222123146057,0.006301103774687981,0.470423956712087,0.011086669545089191,False
N/A,enhancers,HyenaDNA,6e-05,128,True,3,3,0,0.7328888773918152,0.00661926899085045,0.47907987236976624,0.004220578143499574,False
N/A,enhancers,HyenaDNA,6e-05,256,True,3,3,0,0.7352222204208374,0.005718691578754351,0.47843943039576214,0.016552110201206033,False
N/A,enhancers,Mamba-bpe,0.0001,128,True,3,3,0,0.7277777592341105,0.00107150707639769,0.4702191948890686,0.004734279001221063,False
N/A,enhancers,Mamba-bpe,0.0001,256,True,3,3,0,0.7281111081441244,0.005600916605902733,0.47689262032508845,0.0072235880547013576,False
N/A,enhancers,Mamba-bpe,0.0002,128,True,3,3,0,0.72344442208608,0.010709983157638776,0.47487255930900574,0.014177320870615495,False
N/A,enhancers,Mamba-bpe,0.0002,256,True,3,3,0,0.7285555601119995,0.006301103774687981,0.4684901436169942,0.015657482975233325,False
N/A,enhancers,Mamba-bpe,5e-05,128,True,3,3,0,0.7326666514078776,0.004358911195669831,0.482782522837321,0.004377951006914655,False
N/A,enhancers,Mamba-bpe,5e-05,256,True,13,13,0,0.7355897426605225,0.00570112453720578,0.4866259671174563,0.007862029967141422,True
N/A,enhancers,Mamba-char,0.01,128,True,3,3,0,0.5997777680555979,0.09379903811869911,0.2276496887207031,0.15718727247345735,False
N/A,enhancers,Mamba-char,0.01,256,True,3,3,0,0.6015555659929911,0.037936116508683816,0.23006114860375715,0.05310675743988565,False
N/A,enhancers,Mamba-char,0.001,128,True,3,3,0,0.7344444394111633,0.005315930456161775,0.4801140427589416,0.014217200224541312,False
N/A,enhancers,Mamba-char,0.001,256,True,3,3,0,0.734000007311503,0.003756478654295167,0.47995394468307495,0.012258061194387382,False
N/A,enhancers,Mamba-char,0.002,128,True,3,3,0,0.733222246170044,0.007862238544393663,0.4772184093793233,0.007394893400000106,False
N/A,enhancers,Mamba-char,0.002,256,True,13,13,0,0.7373076860721295,0.004852378440448062,0.48944982198568493,0.011106368934510258,True
N/A,enhancers_types,CNN,0.001,64,False,3,3,0,0.7053333520889282,0.005044255262050092,0.44234217206637066,0.006993058011337976,True
N/A,enhancers_types,Caduceus,0.01,128,False,2,1,1,0.4819999933242798,0.0,-0.0766846016049385,0.0,False
N/A,enhancers_types,Caduceus,0.01,256,False,2,1,1,0.5106666684150696,0.0,0.0574553199112415,0.0,False
N/A,enhancers_types,Caduceus,0.001,128,False,10,3,7,0.714222232500712,0.00900206115262458,0.4619444211324056,0.016023300171370918,False
N/A,enhancers_types,Caduceus,0.001,128,True,10,10,0,0.708733332157135,0.010959858548166286,0.4609411895275116,0.01010063823686722,True
N/A,enhancers_types,Caduceus,0.001,256,False,3,3,0,0.7036666671435038,0.008006957866307977,0.44686315457026166,0.015275264031759793,False
N/A,enhancers_types,Caduceus,0.0001,128,False,3,3,0,0.6970000068346659,0.0035118987731033503,0.4346905251344045,0.003015262506665616,False
N/A,enhancers_types,Caduceus,0.0001,256,False,3,3,0,0.6997777819633484,0.0027955025214872206,0.44016865889231366,0.007614936695118262,False
N/A,enhancers_types,Caduceus,1e-05,128,False,3,3,0,0.6925555467605591,0.002694312451835427,0.4269699255625406,0.002115750883198248,False
N/A,enhancers_types,Caduceus,1e-05,256,False,3,3,0,0.683555543422699,0.0036717073106272325,0.4080378810564676,0.003525088831131574,False
N/A,enhancers_types,Caduceus,0.002,128,False,3,1,2,0.6919999718666077,0.0,0.4415626227855682,0.0,False
N/A,enhancers_types,Caduceus,0.002,256,False,3,1,2,0.6980000138282776,0.0,0.4546355009078979,0.0,False
N/A,enhancers_types,Caduceus,0.008,128,False,3,3,0,0.4844444493452708,0.03008569163242775,0.0091451828678449,0.02822752177380982,False
N/A,enhancers_types,Caduceus,0.008,256,False,3,3,0,0.605222205320994,0.05846397909512951,0.24790909389654794,0.12346910521747352,False
N/A,enhancers_types,HyenaDNA,0.0002,128,False,3,3,0,0.7097777922948202,0.0032030165766931662,0.46027857065200806,0.010590456036059626,False
N/A,enhancers_types,HyenaDNA,0.0002,128,True,11,11,0,0.7019696940075267,0.0038971585776116117,0.44355718114159326,0.00903471648513031,False
N/A,enhancers_types,HyenaDNA,0.0002,256,False,3,3,0,0.7132222056388855,0.005834121252774312,0.45855405926704407,0.00888718960245048,False
N/A,enhancers_types,HyenaDNA,0.0002,256,True,11,11,0,0.7029393911361694,0.006523153816711979,0.4474447477947582,0.011362958612992101,True
N/A,enhancers_types,HyenaDNA,0.006,128,True,3,3,0,0.6176666816075643,0.028013895822402827,0.27009353538354236,0.0648957875192663,False
N/A,enhancers_types,HyenaDNA,0.006,256,True,3,3,0,0.5543333292007446,0.14510799034796978,0.15057066082954407,0.28291214694084105,False
N/A,enhancers_types,HyenaDNA,0.0006,128,False,3,3,0,0.7182222207387289,0.005795930981906335,0.4749398529529571,0.005987904958716036,False
N/A,enhancers_types,HyenaDNA,0.0006,128,True,13,13,0,0.7015897494096023,0.006390324617856751,0.44296271755145145,0.00682923846642741,False
N/A,enhancers_types,HyenaDNA,0.0006,256,False,3,3,0,0.7048889001210531,0.012339338239775408,0.44862253467241925,0.021687868712783588,False
N/A,enhancers_types,HyenaDNA,0.0006,256,True,3,3,0,0.702999989191691,0.0029059476342327938,0.4388044973214467,0.010914198304514375,False
N/A,enhancers_types,HyenaDNA,6e-05,128,True,3,3,0,0.7023333311080933,0.00458257522672489,0.44914085666338593,0.0052681896633124245,False
N/A,enhancers_types,HyenaDNA,6e-05,256,True,3,3,0,0.6944444378217062,0.001575281724431621,0.4329131742318471,0.001992644985182394,False
N/A,enhancers_types,Mamba-bpe,0.0001,128,True,3,3,0,0.6982222199440002,0.007073693164321734,0.4372031589349111,0.005370019803588643,False
N/A,enhancers_types,Mamba-bpe,0.0001,256,True,3,3,0,0.6968889037768046,0.010709983157638787,0.4431275924046834,0.012593294410335696,False
N/A,enhancers_types,Mamba-bpe,0.0002,128,True,3,3,0,0.687333345413208,0.010088510524100184,0.4305153588453929,0.005758935525512137,False
N/A,enhancers_types,Mamba-bpe,0.0002,256,True,3,3,0,0.688444455464681,0.0018358464405322517,0.42983920375506085,0.012396120540493206,False
N/A,enhancers_types,Mamba-bpe,5e-05,128,True,3,3,0,0.7020000020662943,0.0057830948415420755,0.44546158115069073,0.004940978217176607,False
N/A,enhancers_types,Mamba-bpe,5e-05,256,True,13,13,0,0.6996153822311988,0.005577481554002258,0.4485854987914746,0.01005254868107273,True
N/A,enhancers_types,Mamba-char,0.01,128,True,3,3,0,0.5433333317438761,0.03686462762073782,0.09977122334142524,0.08940130827651677,False
N/A,enhancers_types,Mamba-char,0.01,256,True,3,3,0,0.5202222069104513,0.04652876194547263,0.10978653406103446,0.07208744900093973,False
N/A,enhancers_types,Mamba-char,0.001,128,True,3,3,0,0.7058888872464498,0.006301093264247674,0.4602466921011606,0.0027714748174107492,False
N/A,enhancers_types,Mamba-char,0.001,256,True,3,3,0,0.7095555663108826,0.004032300270759284,0.4597303767999013,0.00972232235622291,False
N/A,enhancers_types,Mamba-char,0.002,128,True,18,18,0,0.7090740766790178,0.007493398388845123,0.4624402837620841,0.009074139992428218,True
N/A,enhancers_types,Mamba-char,0.002,256,True,13,13,0,0.7090769226734455,0.006828800150521918,0.46042765791599566,0.010877344950103665,False
N/A,human_enhancers_cohn,CNN,0.001,64,False,5,5,0,0.7024467468261719,0.008203549201687527,0.40875096917152404,0.014322469623604499,True
N/A,human_enhancers_cohn,Caduceus,0.001,128,False,10,10,0,0.744573974609375,0.0053095000423308844,0.49035843908786775,0.010661317790191742,False
N/A,human_enhancers_cohn,Caduceus,0.001,128,True,10,10,0,0.7462003529071808,0.004137141752848667,0.4934702396392822,0.007828251635061578,True
N/A,human_enhancers_cohn,Caduceus,0.001,256,False,3,3,0,0.743907113869985,0.00503195865634028,0.4887475073337555,0.009966461622542316,False
N/A,human_enhancers_cohn,Caduceus,0.0001,128,False,3,3,0,0.7415563265482584,0.005197991664885801,0.4840096930662791,0.010264427744270811,False
N/A,human_enhancers_cohn,Caduceus,0.0001,256,False,3,3,0,0.7432354688644409,0.0019470168748702066,0.48739054799079895,0.0029493613940771084,False
N/A,human_enhancers_cohn,Caduceus,1e-05,128,False,3,3,0,0.7305219769477844,0.0008794027436725501,0.46110498905181885,0.0017089228403390363,False
N/A,human_enhancers_cohn,Caduceus,1e-05,256,False,3,3,0,0.7097486058870951,0.0033362925737584026,0.4201747278372447,0.0070173565259834605,False
N/A,human_enhancers_cohn,Caduceus,0.002,128,False,3,3,0,0.6888792713483175,0.09386338613597874,0.3939664860566457,0.16600658837321897,False
N/A,human_enhancers_cohn,Caduceus,0.002,256,False,3,3,0,0.73627903064092,0.007316667814928562,0.47556445995966595,0.01147687752753917,False
N/A,human_enhancers_cohn,Caduceus,0.0005,128,False,3,3,0,0.7459220886230469,0.0023838351379264263,0.49254090587298077,0.005122135421203429,False
N/A,human_enhancers_cohn,Caduceus,0.0005,256,False,3,3,0,0.7416042884190878,0.003193518139274388,0.48512013753255206,0.007174620749157506,False
N/A,human_enhancers_cohn,HyenaDNA,0.006,128,True,3,3,0,0.6235367655754089,0.06868503790348018,0.2658731440703073,0.12078839429078488,False
N/A,human_enhancers_cohn,HyenaDNA,0.006,256,True,3,3,0,0.5746497710545858,0.06274991846058443,0.1847878868381182,0.11947601588458273,False
N/A,human_enhancers_cohn,HyenaDNA,0.0006,128,False,3,3,0,0.7269717852274576,0.0016598479074695642,0.4550143877665202,0.004525731930574464,False
N/A,human_enhancers_cohn,HyenaDNA,0.0006,128,True,3,3,0,0.7265879909197489,0.007984134794687325,0.4541511634985606,0.01615278939910815,False
N/A,human_enhancers_cohn,HyenaDNA,0.0006,256,False,3,3,0,0.7194876074790955,0.009722214216617474,0.4491245448589325,0.012227696896738208,False
N/A,human_enhancers_cohn,HyenaDNA,0.0006,256,True,3,3,0,0.7328247825304667,0.0030947042529022796,0.4673029085000356,0.006908150737214886,False
N/A,human_enhancers_cohn,HyenaDNA,6e-05,128,True,13,13,0,0.7340352535247803,0.003859922809698166,0.46887577726290774,0.0077427997954988455,True
N/A,human_enhancers_cohn,HyenaDNA,6e-05,256,True,3,3,0,0.7314814925193787,0.0009796572198542807,0.4646451473236084,0.0028110550060486505,False
N/A,human_enhancers_cohn,Mamba-bpe,0.0001,128,True,3,3,0,0.7334005037943522,0.003952977765136682,0.4685235818227132,0.006718453152375712,False
N/A,human_enhancers_cohn,Mamba-bpe,0.0001,256,True,3,3,0,0.7262521584828695,0.006702995575524685,0.45634813110033673,0.013519792159843736,False
N/A,human_enhancers_cohn,Mamba-bpe,1e-05,128,True,3,3,0,0.7357512911160787,0.0034542381763886937,0.4741644859313965,0.007155000068931644,False
N/A,human_enhancers_cohn,Mamba-bpe,1e-05,256,True,13,13,0,0.7389176763021029,0.002292298750043296,0.478410562643638,0.004440635991638554,True
N/A,human_enhancers_cohn,Mamba-bpe,5e-05,128,True,3,3,0,0.7319132685661316,0.005716146346909789,0.46839830279350275,0.00492998753721786,False
N/A,human_enhancers_cohn,Mamba-bpe,5e-05,256,True,3,3,0,0.7340721487998962,0.0023399937300009055,0.4700282911459605,0.0065162290559230215,False
N/A,human_enhancers_cohn,Mamba-char,0.01,128,True,3,3,0,0.5467760463555654,0.05456231059973678,0.13790119563539824,0.14218353939971137,False
N/A,human_enhancers_cohn,Mamba-char,0.01,256,True,3,3,0,0.5090193748474121,0.03292433075166647,0.04229535162448883,0.1018584527282128,False
N/A,human_enhancers_cohn,Mamba-char,0.001,128,True,3,3,0,0.728411058584849,0.010202526700480202,0.4592520395914714,0.020665017502264307,False
N/A,human_enhancers_cohn,Mamba-char,0.001,256,True,13,13,0,0.734965232702402,0.0054399671303824995,0.472566164456881,0.009986760515376293,True
N/A,human_enhancers_cohn,Mamba-char,0.002,128,True,3,3,0,0.7341681122779846,0.001086644134765073,0.4683833221594493,0.0021060324866059976,False
N/A,human_enhancers_cohn,Mamba-char,0.002,256,True,3,3,0,0.730665902296702,0.004774208761279165,0.46380341053009033,0.006958051522678128,False
N/A,human_enhancers_ensembl,CNN,0.001,64,False,5,5,0,0.7670003414154053,0.030828652164081687,0.5488084495067597,0.04125758925216407,True
N/A,human_enhancers_ensembl,Caduceus,0.001,128,False,9,8,1,0.8601469099521637,0.1455333870764332,0.7208235785365105,0.2912786294235573,False
N/A,human_enhancers_ensembl,Caduceus,0.001,128,True,10,10,0,0.9106296539306641,0.0026712403936487816,0.8218148708343506,0.005224294411520404,True
N/A,human_enhancers_ensembl,Caduceus,0.001,256,False,3,2,1,0.9125605523586273,0.0005936383612759424,0.8259228467941284,0.0012316995008823672,False
N/A,human_enhancers_ensembl,Caduceus,0.0001,128,False,3,3,0,0.8793456157048544,0.0037112155085668235,0.7589876453081766,0.007208400180039744,False
N/A,human_enhancers_ensembl,Caduceus,0.0001,256,False,3,2,1,0.869809478521347,0.0018722051577024239,0.7399865984916687,0.003225076848053611,False
N/A,human_enhancers_ensembl,Caduceus,1e-05,128,False,3,3,0,0.7761597235997518,0.00013444216201008032,0.5528009931246439,0.00038762457415627573,False
N/A,human_enhancers_ensembl,Caduceus,1e-05,256,False,3,2,1,0.7582176327705383,0.00045661895676702596,0.5169961750507355,0.0011324436726392118,False
N/A,human_enhancers_ensembl,Caduceus,0.002,128,False,3,3,0,0.7397589087486267,0.16016337034744518,0.5080582449833552,0.27926435229262636,False
N/A,human_enhancers_ensembl,Caduceus,0.002,256,False,3,2,1,0.8606393337249756,0.06548212553852668,0.7227712571620941,0.13052647176157073,False
N/A,human_enhancers_ensembl,Caduceus,0.0005,128,False,3,3,0,0.9121623039245605,0.004110042640081963,0.8247096737225851,0.00802575564816202,False
N/A,human_enhancers_ensembl,Caduceus,0.0005,128,True,4,3,1,0.909589926401774,0.002828777323901022,0.819847583770752,0.005404756068165276,False
N/A,human_enhancers_ensembl,Caduceus,0.0005,256,False,3,2,1,0.9076687097549438,0.001392784755891122,0.8160061538219452,0.002540654175085203,False
N/A,human_enhancers_ensembl,HyenaDNA,0.006,128,True,3,3,0,0.5979012052218119,0.04957269051606343,0.2268632352352142,0.07306220648627738,False
N/A,human_enhancers_ensembl,HyenaDNA,0.006,256,True,3,3,0,0.5716607371966044,0.06177838423167059,0.1713541783392429,0.12322205623582064,False
N/A,human_enhancers_ensembl,HyenaDNA,0.0006,128,False,3,3,0,0.8839522202809652,0.0026114318738685084,0.7686766982078552,0.004438727510916733,False
N/A,human_enhancers_ensembl,HyenaDNA,0.0006,128,True,3,3,0,0.8709719181060791,0.0017228556573467648,0.7425530950228373,0.003940533363672332,False
N/A,human_enhancers_ensembl,HyenaDNA,0.0006,256,False,3,3,0,0.8865784009297689,0.0022348288939598305,0.7739735245704651,0.004293652400520293,False
N/A,human_enhancers_ensembl,HyenaDNA,0.0006,256,True,13,13,0,0.878301583803617,0.0029240397377812487,0.7570318992321308,0.005454519278327519,True
N/A,human_enhancers_ensembl,HyenaDNA,6e-05,128,True,3,3,0,0.8657733201980591,0.0002814774619363535,0.7318495313326517,0.0006834414807523452,False
N/A,human_enhancers_ensembl,HyenaDNA,6e-05,256,True,3,3,0,0.8570659955342611,0.003239464263951085,0.7142019073168436,0.006536983488927698,False
N/A,human_enhancers_ensembl,Mamba-bpe,0.0001,128,True,15,14,1,0.8624359965324402,0.016246373124233188,0.727579517023904,0.0314146599400582,True
N/A,human_enhancers_ensembl,Mamba-bpe,0.0001,256,True,9,8,1,0.8661769479513168,0.0195015608322034,0.7352047935128212,0.03729978807588714,False
N/A,human_enhancers_ensembl,Mamba-bpe,1e-05,128,True,3,3,0,0.8527607321739197,0.0011475350036769514,0.7057378888130188,0.0024694205905802383,False
N/A,human_enhancers_ensembl,Mamba-bpe,1e-05,256,True,3,3,0,0.8473899563153585,0.00048470633951129506,0.6949600776036581,0.0009687525318395165,False
N/A,human_enhancers_ensembl,Mamba-bpe,5e-05,128,True,5,5,0,0.872476589679718,0.021999567850909837,0.7476986289024353,0.041911934551224155,False
N/A,human_enhancers_ensembl,Mamba-bpe,5e-05,256,True,3,3,0,0.885093092918396,0.0014127467555943216,0.7709839344024658,0.002802270084481085,False
N/A,human_enhancers_ensembl,Mamba-char,0.01,128,True,3,3,0,0.5649122794469198,0.07457282445266045,0.13006948928038276,0.14941956103400514,False
N/A,human_enhancers_ensembl,Mamba-char,0.01,256,True,3,3,0,0.5036056439081827,0.003237699272968028,0.034420366088549266,0.03371516741412588,False
N/A,human_enhancers_ensembl,Mamba-char,0.001,128,True,3,3,0,0.8607792655626932,0.028556975647135153,0.7223641077677408,0.0566833590453172,False
N/A,human_enhancers_ensembl,Mamba-char,0.001,256,True,13,13,0,0.8710290285257193,0.026008304487942956,0.7432055748425997,0.05048911772986835,True
N/A,human_enhancers_ensembl,Mamba-char,0.002,128,True,3,3,0,0.6596168478329977,0.18692701423171698,0.32027681171894073,0.3755706059890624,False
N/A,human_enhancers_ensembl,Mamba-char,0.002,256,True,3,3,0,0.8527607321739197,0.038091815369589416,0.7056548396746317,0.07604530477971028,False
N/A,human_ensembl_regulatory,CNN,0.001,64,False,5,5,0,0.8660267233848572,0.002160951768689224,0.801168167591095,0.002774040196290405,True
N/A,human_ensembl_regulatory,Caduceus,0.001,128,False,3,2,1,0.5992757230997086,0.3853782862430316,0.4042486548423767,0.5716939302491693,False
N/A,human_ensembl_regulatory,Caduceus,0.001,256,False,2,1,1,0.7744008898735046,0.0,0.6682924032211304,0.0,False
N/A,human_ensembl_regulatory,Caduceus,0.0001,128,False,3,2,1,0.8624226748943329,0.0008576462203481826,0.7975981831550598,0.0005704997414434617,False
N/A,human_ensembl_regulatory,Caduceus,0.0001,256,False,2,1,1,0.8709995746612549,0.0,0.8069716691970825,0.0,False
N/A,human_ensembl_regulatory,Caduceus,1e-05,128,False,3,2,1,0.8398021161556244,0.0005513229253710048,0.7649155557155609,0.0007119867118945329,False
N/A,human_ensembl_regulatory,Caduceus,1e-05,256,False,2,1,1,0.834231436252594,0.0,0.7557252049446106,0.0,False
N/A,human_ensembl_regulatory,Caduceus,0.002,128,False,3,2,1,0.3267721235752105,0.0,0.0,0.0,False
N/A,human_ensembl_regulatory,Caduceus,0.002,256,False,2,1,1,0.5769930481910706,0.0,0.3755806982517242,0.0,False
N/A,human_ensembl_regulatory,Caduceus,0.0005,128,False,7,6,1,0.869495024283727,0.006953695907855165,0.8071240981419882,0.00809175536625161,True
N/A,human_ensembl_regulatory,Caduceus,0.0005,128,True,9,7,2,0.8684401426996503,0.008578374470666093,0.8045477952275958,0.012252894039936653,False
N/A,human_ensembl_regulatory,Caduceus,0.0005,256,False,2,1,1,0.8641726970672607,0.0,0.8002050518989563,0.0,False
N/A,human_ensembl_regulatory,HyenaDNA,0.006,128,True,3,3,0,0.41058917840321857,0.14517539750289618,0.13128554821014402,0.22739323979950274,False
N/A,human_ensembl_regulatory,HyenaDNA,0.006,256,True,3,3,0,0.5139396687348684,0.16243159411908456,0.28219542900721234,0.24442390181203402,False
N/A,human_ensembl_regulatory,HyenaDNA,0.0006,128,False,3,3,0,0.8337578574816386,0.0016782478639366868,0.7554155190785726,0.0038511762567123705,False
N/A,human_ensembl_regulatory,HyenaDNA,0.0006,128,True,3,3,0,0.8270580172538757,0.005274362505022428,0.744921604792277,0.003334700495178427,False
N/A,human_ensembl_regulatory,HyenaDNA,0.0006,256,False,3,3,0,0.8299805521965027,0.002914326274015629,0.7533366680145264,0.0017530652328245015,False
N/A,human_ensembl_regulatory,HyenaDNA,0.0006,256,True,3,3,0,0.7917800347010294,0.08157278687614056,0.6942730943361918,0.11988234800383166,False
N/A,human_ensembl_regulatory,HyenaDNA,6e-05,128,True,13,13,0,0.8609378750507648,0.004886338892585961,0.7946338653564453,0.006103076761584871,True
